episode,train_return,steps,epsilon,q_rows,eval_winrate,eval_return
5104,110.6458,9,0.050002,332,,
5105,110.6031,9,0.050002,332,,
5106,111.0608,10,0.050002,332,,
5107,106.2670,12,0.050002,332,,
5108,110.7216,9,0.050002,332,,
5109,110.9332,9,0.050002,332,,
5110,111.1135,10,0.050002,332,,
5111,109.9379,10,0.050002,332,,
5112,110.4679,9,0.050002,332,,
5113,111.2314,10,0.050002,332,,
5114,111.8225,14,0.050002,332,,
5115,111.0872,10,0.050002,332,,
5116,110.5277,9,0.050002,332,,
5117,111.0651,10,0.050002,332,,
5118,110.5519,9,0.050002,332,,
5119,110.8471,9,0.050002,332,,
5120,110.8930,9,0.050002,332,,
5121,110.7449,9,0.050002,332,,
5122,110.3313,11,0.050002,332,,
5123,110.6877,9,0.050002,332,,
5124,110.7224,9,0.050002,332,,
5125,110.8353,9,0.050002,332,,
5126,110.6574,9,0.050002,332,,
5127,110.7077,9,0.050002,332,,
5128,109.5010,9,0.050002,332,,
5129,110.7174,9,0.050002,332,,
5130,109.8792,10,0.050002,332,,
5131,111.1127,9,0.050002,332,,
5132,110.6808,9,0.050002,332,,
5133,107.8649,11,0.050002,332,,
5134,110.1066,10,0.050002,332,,
5135,110.4858,9,0.050002,332,,
5136,110.8220,9,0.050002,332,,
5137,110.7921,9,0.050002,332,,
5138,110.8115,9,0.050002,332,,
5139,109.8174,12,0.050002,332,,
5140,110.7163,9,0.050002,332,,
5141,110.9732,9,0.050002,332,,
5142,110.8620,9,0.050002,332,,
5143,110.8865,9,0.050002,332,,
5144,110.7445,9,0.050002,332,,
5145,110.7352,9,0.050002,332,,
5146,110.7875,9,0.050002,332,,
5147,110.6637,9,0.050002,332,,
5148,110.9635,9,0.050002,332,,
5149,110.7588,9,0.050002,332,,
5150,110.0828,10,0.050002,332,1.0000,110.8397
5151,110.8203,9,0.050002,332,,
5152,110.9244,9,0.050002,332,,
5153,110.7372,9,0.050002,332,,
5154,110.7758,9,0.050002,332,,
5155,110.7477,9,0.050002,332,,
5156,110.7425,9,0.050002,332,,
5157,110.9364,9,0.050002,332,,
5158,110.7282,9,0.050002,332,,
5159,110.9578,9,0.050002,332,,
5160,110.7279,9,0.050002,332,,
5161,110.7090,9,0.050002,332,,
5162,111.5118,10,0.050002,332,,
5163,110.7958,11,0.050002,332,,
5164,110.8671,9,0.050002,332,,
5165,104.2750,16,0.050002,333,,
5166,110.7620,9,0.050002,333,,
5167,111.6587,10,0.050002,333,,
5168,110.7046,9,0.050002,333,,
5169,110.7531,9,0.050002,333,,
5170,110.9284,9,0.050002,333,,
5171,110.7786,9,0.050002,333,,
5172,110.7201,9,0.050002,333,,
5173,111.6291,10,0.050002,333,,
5174,110.7007,9,0.050002,333,,
5175,111.8184,10,0.050002,333,,
5176,110.8545,9,0.050002,333,,
5177,110.7562,9,0.050002,333,,
5178,110.9380,9,0.050002,333,,
5179,106.4501,10,0.050002,333,,
5180,110.5959,11,0.050002,333,,
5181,110.8215,9,0.050002,333,,
5182,110.7635,11,0.050002,333,,
5183,110.7309,9,0.050002,333,,
5184,110.7697,9,0.050002,333,,
5185,110.2895,15,0.050002,333,,
5186,110.8829,9,0.050002,333,,
5187,106.2934,10,0.050002,333,,
5188,110.8216,9,0.050002,333,,
5189,110.7572,9,0.050002,333,,
5190,109.4146,10,0.050002,333,,
5191,111.6905,10,0.050002,333,,
5192,110.7481,9,0.050002,333,,
5193,110.2200,10,0.050002,333,,
5194,110.8353,9,0.050002,333,,
5195,111.1055,9,0.050002,333,,
5196,110.7529,9,0.050002,333,,
5197,108.7949,10,0.050002,333,,
5198,110.9104,9,0.050002,333,,
5199,111.0827,9,0.050002,333,,
5200,111.5950,13,0.050002,333,1.0000,110.8821
5201,110.7844,9,0.050002,333,,
5202,110.8203,9,0.050002,333,,
5203,110.9628,9,0.050002,333,,
5204,110.7426,9,0.050002,333,,
5205,110.8350,11,0.050002,333,,
5206,110.6959,9,0.050002,333,,
5207,111.0250,9,0.050002,333,,
5208,110.7182,9,0.050002,333,,
5209,110.7175,9,0.050002,333,,
5210,111.8210,12,0.050002,333,,
5211,110.7392,9,0.050002,333,,
5212,110.7314,9,0.050002,333,,
5213,110.7624,9,0.050002,333,,
5214,110.8674,10,0.050002,333,,
5215,110.9581,9,0.050002,333,,
5216,110.7062,9,0.050002,333,,
5217,110.9595,10,0.050002,333,,
5218,106.3777,10,0.050002,333,,
5219,109.6164,9,0.050002,333,,
5220,106.3448,10,0.050002,333,,
5221,110.8044,9,0.050002,333,,
5222,110.8053,11,0.050002,333,,
5223,110.7734,9,0.050002,333,,
5224,110.7959,9,0.050002,333,,
5225,110.7445,9,0.050002,333,,
5226,110.7425,9,0.050002,333,,
5227,110.9559,9,0.050002,333,,
5228,110.9220,9,0.050002,333,,
5229,110.9614,9,0.050002,333,,
5230,110.8897,9,0.050002,333,,
5231,110.9887,9,0.050002,333,,
5232,109.5376,9,0.050002,333,,
5233,110.7562,9,0.050002,333,,
5234,109.3683,12,0.050002,333,,
5235,111.1613,9,0.050002,333,,
5236,110.8670,9,0.050002,333,,
5237,110.9596,9,0.050002,333,,
5238,110.8273,11,0.050002,333,,
5239,110.8303,9,0.050002,333,,
5240,111.7654,10,0.050002,333,,
5241,111.1425,9,0.050002,333,,
5242,110.9233,9,0.050002,333,,
5243,110.8488,9,0.050002,333,,
5244,111.0342,10,0.050002,333,,
5245,110.7876,9,0.050002,333,,
5246,110.7498,9,0.050002,333,,
5247,110.8656,9,0.050002,333,,
5248,110.4835,10,0.050002,333,,
5249,110.7811,9,0.050002,333,,
5250,110.9513,9,0.050002,333,1.0000,110.8546
5251,111.1108,9,0.050002,333,,
5252,110.7526,12,0.050002,333,,
5253,110.7095,9,0.050002,333,,
5254,111.1925,9,0.050002,333,,
5255,111.4528,10,0.050002,333,,
5256,110.7827,9,0.050002,333,,
5257,110.5286,9,0.050002,333,,
5258,111.4832,10,0.050002,333,,
5259,110.8873,9,0.050002,333,,
5260,110.9310,9,0.050002,333,,
5261,110.4842,9,0.050002,333,,
5262,110.7704,10,0.050002,333,,
5263,110.7453,9,0.050001,333,,
5264,110.8886,9,0.050001,333,,
5265,110.1738,10,0.050001,333,,
5266,110.9285,9,0.050001,333,,
5267,110.8569,9,0.050001,333,,
5268,110.8972,9,0.050001,333,,
5269,110.4404,10,0.050001,333,,
5270,108.8550,11,0.050001,333,,
5271,110.6787,9,0.050001,333,,
5272,110.6826,9,0.050001,333,,
5273,110.8759,9,0.050001,333,,
5274,110.9380,9,0.050001,333,,
5275,110.9289,9,0.050001,333,,
5276,110.7059,9,0.050001,333,,
5277,108.5923,10,0.050001,333,,
5278,110.8977,9,0.050001,333,,
5279,110.7784,9,0.050001,333,,
5280,110.0963,10,0.050001,333,,
5281,110.9694,9,0.050001,333,,
5282,107.7580,12,0.050001,333,,
5283,111.4562,10,0.050001,333,,
5284,110.8210,12,0.050001,333,,
5285,110.8046,9,0.050001,333,,
5286,110.7859,9,0.050001,333,,
5287,111.4627,10,0.050001,333,,
5288,109.7391,9,0.050001,333,,
5289,110.9402,9,0.050001,333,,
5290,110.2600,11,0.050001,333,,
5291,110.7300,9,0.050001,333,,
5292,110.7394,9,0.050001,333,,
5293,110.7416,9,0.050001,333,,
5294,110.7954,9,0.050001,333,,
5295,110.9470,9,0.050001,333,,
5296,111.1718,11,0.050001,333,,
5297,110.9443,9,0.050001,333,,
5298,110.8828,9,0.050001,333,,
5299,107.3157,9,0.050001,333,,
5300,110.7668,9,0.050001,333,1.0000,111.1135
5301,110.8211,9,0.050001,333,,
5302,110.7860,9,0.050001,333,,
5303,110.8171,9,0.050001,333,,
5304,110.8213,9,0.050001,333,,
5305,111.2014,9,0.050001,333,,
5306,111.3784,10,0.050001,333,,
5307,110.7689,9,0.050001,333,,
5308,108.9701,11,0.050001,333,,
5309,111.0391,9,0.050001,333,,
5310,110.8709,9,0.050001,333,,
5311,110.8362,10,0.050001,333,,
5312,110.9795,9,0.050001,333,,
5313,110.5334,9,0.050001,333,,
5314,110.5532,9,0.050001,333,,
5315,111.0430,10,0.050001,333,,
5316,110.7404,9,0.050001,333,,
5317,110.6071,10,0.050001,333,,
5318,110.6752,9,0.050001,333,,
5319,111.1660,10,0.050001,333,,
5320,110.5317,9,0.050001,333,,
5321,110.6072,9,0.050001,333,,
5322,110.6612,9,0.050001,333,,
5323,110.9192,9,0.050001,333,,
5324,110.4942,10,0.050001,333,,
5325,110.9190,9,0.050001,333,,
5326,106.4014,10,0.050001,333,,
5327,111.9087,11,0.050001,333,,
5328,111.1003,10,0.050001,333,,
5329,111.1899,10,0.050001,333,,
5330,110.5334,9,0.050001,333,,
5331,110.5742,9,0.050001,333,,
5332,110.5280,9,0.050001,333,,
5333,110.6315,10,0.050001,333,,
5334,110.6180,10,0.050001,333,,
5335,110.5214,10,0.050001,333,,
5336,110.5787,9,0.050001,333,,
5337,110.5127,9,0.050001,333,,
5338,110.5397,9,0.050001,333,,
5339,110.9576,9,0.050001,333,,
5340,112.0161,18,0.050001,333,,
5341,110.7779,12,0.050001,333,,
5342,112.3957,14,0.050001,333,,
5343,107.7001,11,0.050001,333,,
5344,110.9452,9,0.050001,333,,
5345,111.3318,10,0.050001,333,,
5346,110.7204,9,0.050001,333,,
5347,110.8192,9,0.050001,333,,
5348,109.3210,8,0.050001,333,,
5349,110.9729,9,0.050001,333,,
5350,110.6101,9,0.050001,333,1.0000,110.8605
5351,110.6943,9,0.050001,333,,
5352,111.3064,10,0.050001,333,,
5353,110.6351,10,0.050001,333,,
5354,111.3327,10,0.050001,333,,
5355,110.9523,9,0.050001,333,,
5356,110.5707,9,0.050001,333,,
5357,110.5470,9,0.050001,333,,
5358,110.4612,9,0.050001,333,,
5359,111.1287,10,0.050001,333,,
5360,110.5632,9,0.050001,333,,
5361,110.8857,9,0.050001,333,,
5362,107.6876,11,0.050001,333,,
5363,110.6016,9,0.050001,333,,
5364,111.0760,9,0.050001,333,,
5365,106.1417,10,0.050001,333,,
5366,111.8273,11,0.050001,333,,
5367,110.9290,9,0.050001,333,,
5368,110.8237,9,0.050001,333,,
5369,111.2271,10,0.050001,333,,
5370,111.4658,12,0.050001,333,,
5371,110.9059,10,0.050001,333,,
5372,110.8014,9,0.050001,333,,
5373,110.7393,9,0.050001,333,,
5374,110.4403,11,0.050001,333,,
5375,111.4903,10,0.050001,333,,
5376,110.7298,9,0.050001,333,,
5377,111.7516,11,0.050001,333,,
5378,112.3973,13,0.050001,333,,
5379,109.7248,12,0.050001,333,,
5380,111.2364,10,0.050001,333,,
5381,111.7042,11,0.050001,333,,
5382,110.5674,9,0.050001,333,,
5383,110.4722,9,0.050001,333,,
5384,111.0762,12,0.050001,333,,
5385,110.8848,9,0.050001,333,,
5386,110.4202,9,0.050001,333,,
5387,110.5108,9,0.050001,333,,
5388,110.8714,9,0.050001,333,,
5389,111.0011,10,0.050001,333,,
5390,110.7754,9,0.050001,333,,
5391,110.7588,9,0.050001,333,,
5392,108.5528,10,0.050001,333,,
5393,111.1939,10,0.050001,333,,
5394,110.7139,9,0.050001,333,,
5395,111.4548,10,0.050001,333,,
5396,108.9374,11,0.050001,333,,
5397,110.7954,9,0.050001,333,,
5398,111.5296,10,0.050001,333,,
5399,111.8188,11,0.050001,333,,
5400,110.9739,9,0.050001,333,1.0000,111.0242
5401,110.8817,9,0.050001,333,,
5402,110.6071,9,0.050001,333,,
5403,111.8693,11,0.050001,333,,
5404,110.9544,10,0.050001,333,,
5405,110.5626,9,0.050001,333,,
5406,110.7509,9,0.050001,333,,
5407,110.7885,12,0.050001,333,,
5408,111.3510,10,0.050001,333,,
5409,111.5128,10,0.050001,333,,
5410,110.7409,9,0.050001,333,,
5411,111.4233,10,0.050001,333,,
5412,112.1186,11,0.050001,333,,
5413,110.9386,9,0.050001,333,,
5414,110.9387,9,0.050001,333,,
5415,110.6940,9,0.050001,333,,
5416,110.9077,9,0.050001,333,,
5417,110.9593,9,0.050001,333,,
5418,109.6983,13,0.050001,333,,
5419,111.2055,10,0.050001,333,,
5420,110.9606,9,0.050001,333,,
5421,110.9199,9,0.050001,333,,
5422,110.7362,9,0.050001,333,,
5423,111.3873,10,0.050001,333,,
5424,110.9432,9,0.050001,333,,
5425,110.6051,9,0.050001,333,,
5426,110.7837,9,0.050001,333,,
5427,110.9455,11,0.050001,333,,
5428,111.3772,10,0.050001,333,,
5429,110.6526,9,0.050001,333,,
5430,111.1255,11,0.050001,333,,
5431,110.7097,9,0.050001,333,,
5432,110.8032,9,0.050001,333,,
5433,110.7197,9,0.050001,333,,
5434,110.2032,12,0.050001,333,,
5435,107.7100,10,0.050001,333,,
5436,110.7691,10,0.050001,333,,
5437,110.6317,9,0.050001,333,,
5438,110.7734,9,0.050001,333,,
5439,111.2459,10,0.050001,333,,
5440,111.8704,11,0.050001,333,,
5441,110.8275,9,0.050001,333,,
5442,110.5180,9,0.050001,333,,
5443,106.8395,13,0.050001,333,,
5444,111.2350,12,0.050001,333,,
5445,111.5939,10,0.050001,333,,
5446,110.6621,9,0.050001,333,,
5447,110.7147,9,0.050001,333,,
5448,110.5047,9,0.050001,333,,
5449,110.8088,9,0.050001,333,,
5450,110.7039,10,0.050001,333,1.0000,110.8280
5451,110.3753,10,0.050001,333,,
5452,110.5235,9,0.050001,333,,
5453,110.6064,9,0.050001,333,,
5454,110.8120,9,0.050001,333,,
5455,110.5647,9,0.050001,333,,
5456,110.6653,9,0.050001,333,,
5457,110.5244,9,0.050001,333,,
5458,108.5844,11,0.050001,333,,
5459,111.1205,10,0.050001,333,,
5460,110.7451,9,0.050001,333,,
5461,111.0328,10,0.050001,333,,
5462,111.0398,10,0.050001,333,,
5463,110.9592,9,0.050001,333,,
5464,111.0634,12,0.050001,333,,
5465,111.6865,11,0.050001,333,,
5466,109.2294,10,0.050001,333,,
5467,110.8025,9,0.050001,333,,
5468,110.5372,11,0.050001,333,,
5469,109.4213,9,0.050001,333,,
5470,110.8270,9,0.050001,333,,
5471,110.7810,9,0.050001,333,,
5472,110.7723,9,0.050001,333,,
5473,111.3502,10,0.050001,333,,
5474,110.6673,9,0.050001,333,,
5475,111.9525,13,0.050001,333,,
5476,110.5018,9,0.050001,333,,
5477,111.3575,10,0.050001,333,,
5478,111.1435,10,0.050001,333,,
5479,111.8865,11,0.050001,333,,
5480,108.7844,10,0.050001,333,,
5481,110.9616,9,0.050001,333,,
5482,110.6472,9,0.050001,333,,
5483,109.0979,14,0.050001,333,,
5484,110.8385,9,0.050001,333,,
5485,110.7221,9,0.050001,333,,
5486,110.7382,9,0.050001,333,,
5487,110.7353,9,0.050001,333,,
5488,110.9618,9,0.050001,333,,
5489,110.8141,9,0.050001,333,,
5490,110.8520,9,0.050001,333,,
5491,110.9007,9,0.050001,333,,
5492,110.8143,9,0.050001,333,,
5493,110.7547,9,0.050001,333,,
5494,110.7159,9,0.050001,333,,
5495,110.7924,9,0.050001,333,,
5496,111.7949,12,0.050001,333,,
5497,110.7656,9,0.050001,333,,
5498,106.2670,10,0.050001,333,,
5499,110.6637,9,0.050001,333,,
5500,110.7612,9,0.050001,333,1.0000,110.8742
5501,110.9083,10,0.050001,333,,
5502,110.7229,11,0.050001,333,,
5503,110.9920,9,0.050001,333,,
5504,110.7297,9,0.050001,333,,
5505,110.6970,9,0.050001,333,,
5506,110.6827,9,0.050001,333,,
5507,110.9380,9,0.050001,333,,
5508,109.8150,12,0.050001,333,,
5509,110.7779,9,0.050001,333,,
5510,110.9111,9,0.050001,333,,
5511,110.8879,9,0.050001,333,,
5512,110.7233,9,0.050001,333,,
5513,110.8674,9,0.050001,333,,
5514,109.1161,11,0.050001,333,,
5515,111.0401,9,0.050001,333,,
5516,110.8940,9,0.050001,333,,
5517,110.8671,9,0.050001,333,,
5518,111.1262,9,0.050001,333,,
5519,110.8893,9,0.050001,333,,
5520,110.8940,9,0.050001,333,,
5521,111.1045,9,0.050001,333,,
5522,110.8301,9,0.050001,333,,
5523,110.8446,9,0.050001,333,,
5524,110.9011,9,0.050001,333,,
5525,110.9707,9,0.050001,333,,
5526,110.8757,9,0.050001,333,,
5527,110.8770,9,0.050001,333,,
5528,110.8403,9,0.050001,333,,
5529,110.2249,10,0.050001,333,,
5530,111.2169,9,0.050001,333,,
5531,111.2426,9,0.050001,333,,
5532,110.9300,9,0.050001,333,,
5533,111.9932,10,0.050001,333,,
5534,111.4098,11,0.050001,333,,
5535,110.7863,9,0.050001,333,,
5536,110.8546,9,0.050001,333,,
5537,111.6165,12,0.050001,333,,
5538,110.8548,9,0.050001,333,,
5539,110.9053,9,0.050001,333,,
5540,111.2461,10,0.050001,333,,
5541,111.1051,11,0.050001,333,,
5542,110.7959,9,0.050001,333,,
5543,111.4418,10,0.050001,333,,
5544,110.4565,11,0.050001,333,,
5545,110.9805,9,0.050001,333,,
5546,109.3777,9,0.050001,333,,
5547,110.8488,9,0.050001,333,,
5548,106.4189,11,0.050001,333,,
5549,110.6295,10,0.050001,333,,
5550,110.8513,9,0.050001,333,1.0000,110.9139
5551,110.7594,9,0.050001,333,,
5552,110.6685,9,0.050001,333,,
5553,111.4845,10,0.050001,333,,
5554,110.7952,10,0.050001,333,,
5555,110.8858,9,0.050001,333,,
5556,111.1005,9,0.050001,333,,
5557,110.7176,9,0.050001,333,,
5558,110.9134,9,0.050001,333,,
5559,110.8410,11,0.050001,333,,
5560,110.9238,9,0.050001,333,,
5561,110.6904,9,0.050001,333,,
5562,111.7362,10,0.050001,333,,
5563,110.7589,9,0.050001,333,,
5564,110.7588,9,0.050001,333,,
5565,110.2532,10,0.050001,333,,
5566,110.7080,9,0.050001,333,,
5567,110.9141,10,0.050001,333,,
5568,110.9614,11,0.050001,333,,
5569,110.9579,9,0.050001,333,,
5570,110.6677,9,0.050001,333,,
5571,110.8168,9,0.050001,333,,
5572,111.3203,15,0.050001,333,,
5573,110.7369,9,0.050001,333,,
5574,110.8694,9,0.050001,333,,
5575,110.9392,9,0.050001,333,,
5576,110.8661,10,0.050001,333,,
5577,111.4507,10,0.050001,333,,
5578,110.8101,9,0.050001,333,,
5579,111.0344,9,0.050001,333,,
5580,111.0921,11,0.050001,333,,
5581,110.8608,9,0.050001,333,,
5582,111.0441,9,0.050001,333,,
5583,110.7602,9,0.050001,333,,
5584,111.0977,9,0.050001,333,,
5585,110.6787,10,0.050001,333,,
5586,110.9019,9,0.050001,333,,
5587,110.6517,9,0.050001,333,,
5588,110.8641,9,0.050001,333,,
5589,110.8859,10,0.050001,333,,
5590,110.8729,9,0.050001,333,,
5591,110.9096,9,0.050001,333,,
5592,110.6352,9,0.050001,333,,
5593,110.9665,9,0.050001,333,,
5594,110.9107,9,0.050001,333,,
5595,110.7852,9,0.050001,333,,
5596,110.6689,9,0.050001,333,,
5597,110.7826,9,0.050001,333,,
5598,111.6070,10,0.050001,333,,
5599,111.0495,9,0.050001,333,,
5600,110.9641,9,0.050001,333,1.0000,110.8684
5601,109.4646,9,0.050001,333,,
5602,110.8256,9,0.050001,333,,
5603,110.8316,9,0.050001,333,,
5604,110.9017,10,0.050001,333,,
5605,110.7230,9,0.050001,333,,
5606,110.7348,9,0.050001,333,,
5607,110.8432,9,0.050001,333,,
5608,111.0158,9,0.050001,333,,
5609,110.9371,9,0.050001,333,,
5610,110.6824,9,0.050001,333,,
5611,111.5644,12,0.050001,333,,
5612,110.9435,9,0.050001,333,,
5613,110.7359,9,0.050001,333,,
5614,110.7417,9,0.050001,333,,
5615,110.8288,11,0.050001,333,,
5616,110.6960,9,0.050001,333,,
5617,110.7779,9,0.050001,333,,
5618,110.8729,9,0.050001,333,,
5619,111.0214,9,0.050001,333,,
5620,110.7956,9,0.050001,333,,
5621,109.0313,11,0.050001,333,,
5622,111.0006,9,0.050001,333,,
5623,111.4792,10,0.050001,333,,
5624,110.9144,9,0.050001,333,,
5625,110.6691,9,0.050001,333,,
5626,110.7298,9,0.050001,333,,
5627,106.3527,10,0.050001,333,,
5628,110.7297,9,0.050001,333,,
5629,110.6421,9,0.050001,333,,
5630,110.9483,9,0.050001,333,,
5631,110.9400,9,0.050001,333,,
5632,110.7995,9,0.050001,333,,
5633,111.1140,10,0.050001,333,,
5634,110.6420,9,0.050001,333,,
5635,110.9222,9,0.050001,333,,
5636,110.7649,9,0.050001,333,,
5637,110.7597,9,0.050001,333,,
5638,110.7604,9,0.050001,333,,
5639,110.9313,9,0.050001,333,,
5640,110.7274,10,0.050001,333,,
5641,107.4052,10,0.050001,333,,
5642,110.9607,9,0.050001,333,,
5643,111.5648,10,0.050001,333,,
5644,110.7331,9,0.050001,333,,
5645,110.8215,9,0.050001,333,,
5646,110.9099,9,0.050001,333,,
5647,110.0699,15,0.050001,333,,
5648,110.7584,9,0.050001,333,,
5649,110.8328,9,0.050001,333,,
5650,110.7569,9,0.050001,333,1.0000,110.8520
5651,110.5733,9,0.050001,333,,
5652,110.6849,10,0.050001,333,,
5653,110.7534,9,0.050001,333,,
5654,110.7007,9,0.050001,333,,
5655,111.4279,10,0.050001,333,,
5656,112.3856,11,0.050001,333,,
5657,110.8200,9,0.050001,333,,
5658,110.7191,9,0.050001,333,,
5659,110.7314,9,0.050001,333,,
5660,110.7824,9,0.050001,333,,
5661,110.8737,10,0.050001,333,,
5662,110.9564,9,0.050001,333,,
5663,110.7128,9,0.050001,333,,
5664,105.0679,10,0.050001,333,,
5665,110.9875,9,0.050001,333,,
5666,111.4668,11,0.050001,333,,
5667,110.9309,9,0.050001,333,,
5668,110.8691,9,0.050001,333,,
5669,110.8807,9,0.050001,333,,
5670,110.6522,9,0.050001,333,,
5671,110.7487,9,0.050001,333,,
5672,110.7344,9,0.050001,333,,
5673,107.5334,15,0.050001,333,,
5674,110.7896,10,0.050001,333,,
5675,110.7893,9,0.050001,333,,
5676,110.7116,9,0.050001,333,,
5677,110.9913,14,0.050001,333,,
5678,111.0367,9,0.050001,333,,
5679,110.8075,9,0.050001,333,,
5680,110.6925,9,0.050001,333,,
5681,110.7232,9,0.050001,333,,
5682,110.8333,9,0.050001,333,,
5683,110.9264,9,0.050001,333,,
5684,110.7012,9,0.050001,333,,
5685,111.1088,9,0.050001,333,,
5686,110.8604,9,0.050001,333,,
5687,110.8171,9,0.050001,333,,
5688,110.7114,9,0.050001,333,,
5689,110.6982,9,0.050001,333,,
5690,110.7397,9,0.050001,333,,
5691,110.8372,9,0.050001,333,,
5692,110.7028,9,0.050001,333,,
5693,110.8765,9,0.050001,333,,
5694,110.6468,9,0.050001,333,,
5695,110.9274,9,0.050001,333,,
5696,110.7686,9,0.050001,333,,
5697,110.8048,9,0.050001,333,,
5698,110.7279,9,0.050001,333,,
5699,111.0200,9,0.050001,333,,
5700,110.7427,9,0.050001,333,1.0000,110.8780
5701,110.6772,9,0.050001,333,,
5702,110.7774,9,0.050001,333,,
5703,110.8829,9,0.050001,333,,
5704,110.6722,9,0.050001,333,,
5705,110.7059,9,0.050001,333,,
5706,110.7540,9,0.050001,333,,
5707,110.8290,9,0.050001,333,,
5708,110.9404,9,0.050001,333,,
5709,110.5586,11,0.050001,333,,
5710,110.7242,9,0.050001,333,,
5711,110.9113,10,0.050001,333,,
5712,110.7718,9,0.050001,333,,
5713,110.9439,9,0.050001,333,,
5714,103.5393,15,0.050001,333,,
5715,111.0535,9,0.050001,333,,
5716,110.9014,9,0.050001,333,,
5717,110.7586,9,0.050001,333,,
5718,111.5049,10,0.050001,333,,
5719,110.8386,9,0.050001,333,,
5720,110.8278,9,0.050001,333,,
5721,110.8143,9,0.050001,333,,
5722,110.7024,9,0.050000,333,,
5723,110.8690,9,0.050000,333,,
5724,110.7536,9,0.050000,333,,
5725,110.8952,10,0.050000,333,,
5726,111.2153,9,0.050000,333,,
5727,110.7911,9,0.050000,333,,
5728,110.7737,9,0.050000,333,,
5729,110.7417,9,0.050000,333,,
5730,106.1298,16,0.050000,333,,
5731,110.7500,11,0.050000,333,,
5732,107.2001,11,0.050000,333,,
5733,111.0513,9,0.050000,333,,
5734,111.4391,12,0.050000,333,,
5735,110.7934,9,0.050000,333,,
5736,110.7649,9,0.050000,333,,
5737,110.7501,9,0.050000,333,,
5738,111.2163,9,0.050000,333,,
5739,110.7218,9,0.050000,333,,
5740,111.1692,9,0.050000,333,,
5741,111.0192,9,0.050000,333,,
5742,110.9920,9,0.050000,333,,
5743,110.8519,9,0.050000,333,,
5744,110.6787,9,0.050000,333,,
5745,110.7617,9,0.050000,333,,
5746,110.6787,9,0.050000,333,,
5747,111.1525,9,0.050000,333,,
5748,110.9641,9,0.050000,333,,
5749,110.7394,9,0.050000,333,,
5750,110.8845,9,0.050000,333,1.0000,110.8769
5751,110.9483,9,0.050000,333,,
5752,111.5915,10,0.050000,333,,
5753,110.7494,10,0.050000,333,,
5754,110.7715,9,0.050000,333,,
5755,110.9451,9,0.050000,333,,
5756,110.9099,9,0.050000,333,,
5757,110.8123,9,0.050000,333,,
5758,110.9431,9,0.050000,333,,
5759,110.8561,12,0.050000,333,,
5760,111.0931,9,0.050000,333,,
5761,110.9185,9,0.050000,333,,
5762,110.7959,9,0.050000,333,,
5763,110.7857,9,0.050000,333,,
5764,110.5160,9,0.050000,333,,
5765,110.9857,9,0.050000,333,,
5766,111.0410,11,0.050000,333,,
5767,111.1487,9,0.050000,333,,
5768,110.2976,11,0.050000,333,,
5769,110.8952,9,0.050000,333,,
5770,111.5324,10,0.050000,333,,
5771,110.7459,9,0.050000,333,,
5772,110.7601,9,0.050000,333,,
5773,110.7717,9,0.050000,333,,
5774,110.8721,9,0.050000,333,,
5775,110.6822,11,0.050000,333,,
5776,111.4342,10,0.050000,333,,
5777,110.7689,9,0.050000,333,,
5778,110.6414,9,0.050000,333,,
5779,111.1919,9,0.050000,333,,
5780,110.8290,9,0.050000,333,,
5781,110.9221,9,0.050000,333,,
5782,111.0946,9,0.050000,333,,
5783,109.5484,9,0.050000,333,,
5784,110.9949,9,0.050000,333,,
5785,111.4215,10,0.050000,333,,
5786,111.0114,9,0.050000,333,,
5787,111.0178,12,0.050000,333,,
5788,110.8868,10,0.050000,333,,
5789,111.0879,9,0.050000,333,,
5790,111.4108,10,0.050000,333,,
5791,111.0508,9,0.050000,333,,
5792,110.7370,9,0.050000,333,,
5793,110.8966,9,0.050000,333,,
5794,111.1023,9,0.050000,333,,
5795,109.6493,9,0.050000,333,,
5796,111.0511,9,0.050000,333,,
5797,111.1355,9,0.050000,333,,
5798,111.1322,9,0.050000,333,,
5799,110.9707,9,0.050000,333,,
5800,110.9641,9,0.050000,333,1.0000,111.1029
5801,111.2797,9,0.050000,333,,
5802,110.9050,9,0.050000,333,,
5803,111.5064,11,0.050000,333,,
5804,110.9272,9,0.050000,333,,
5805,111.3577,9,0.050000,333,,
5806,110.9897,9,0.050000,333,,
5807,110.9384,9,0.050000,333,,
5808,110.8622,9,0.050000,333,,
5809,111.3339,9,0.050000,333,,
5810,110.8235,9,0.050000,333,,
5811,110.9926,9,0.050000,333,,
5812,110.8762,9,0.050000,333,,
5813,111.6184,10,0.050000,333,,
5814,111.1247,9,0.050000,333,,
5815,110.9147,9,0.050000,333,,
5816,111.2349,9,0.050000,333,,
5817,110.9702,9,0.050000,333,,
5818,110.9377,9,0.050000,333,,
5819,111.0770,10,0.050000,333,,
5820,111.1277,9,0.050000,333,,
5821,108.3286,11,0.050000,333,,
5822,110.9503,9,0.050000,333,,
5823,111.4599,12,0.050000,333,,
5824,110.8959,9,0.050000,333,,
5825,111.2808,11,0.050000,333,,
5826,110.7915,9,0.050000,333,,
5827,111.1774,10,0.050000,333,,
5828,107.2531,11,0.050000,333,,
5829,111.8008,11,0.050000,333,,
5830,110.5929,12,0.050000,333,,
5831,111.5031,10,0.050000,333,,
5832,110.7348,9,0.050000,333,,
